MTV点歌1,#genre#
悦希儿-我不是你的某某某,http://em.21dtv.com/songs/60123982.mkv
李幸倪-我不是你的观赏鱼,http://em.21dtv.com/songs/60078174.mkv
晓依-我把思念打包给你,http://em.21dtv.com/songs/60098417.mkv
花世纪-我不是故意要想你,http://em.21dtv.com/songs/60078172.mkv
林晓培-我不是非要你的爱,http://em.21dtv.com/songs/60044820.mkv
陈星-我不是爱情的逃兵,http://em.21dtv.com/songs/60044815.mkv
张提-我不配做你男朋友,http://em.21dtv.com/songs/60080847.mkv
李成-我不能停止爱你,http://em.21dtv.com/songs/60102339.mkv
苏小花-我比你更像个男人,http://em.21dtv.com/songs/60099457.mkv
王岩-我不吝惜我的眼泪,http://em.21dtv.com/songs/60072519.mkv
李克勤+谭咏麟-忘不了你+深深深,http://em.21dtv.com/songs/60115219.mkv
王宏恩-我不了解你的明白,http://em.21dtv.com/songs/60044790.mkv
曾宪元-忘不了红色海陆丰,http://em.21dtv.com/songs/60121742.mkv
张姄-忘不了曾经的甜蜜,http://em.21dtv.com/songs/60122716.mkv
陈光忠-乌巴火箭风ubah rocket style,http://em.21dtv.com/songs/60078434.mkv
苏芮+钟镇涛-我不该看你的眼神,http://em.21dtv.com/songs/60044754.mkv
李琦-我并不是那么坚强,http://em.21dtv.com/songs/60106951.mkv
赵永-为不爱我的人流泪,http://em.21dtv.com/songs/60115422.mkv
岳太阳-我被爱情伤透了心,http://em.21dtv.com/songs/60119468.mkv
舞曲-我爱着蓝色的海洋（快三步）,http://em.21dtv.com/songs/60091914.mkv
佚名-我爱这蓝色的海洋,http://em.21dtv.com/songs/60044699.mkv
屠洪纲-我爱这蓝色的海洋,http://em.21dtv.com/songs/60044698.mkv
陈歌华-我爱祖国祖国爱我,http://em.21dtv.com/songs/60044706.mkv
佚名-我爱这公社新一代,http://em.21dtv.com/songs/60044697.mkv
佚名-我爱祖国的大草原,http://em.21dtv.com/songs/60044703.mkv
陈小霞-我爱无锡的山和水,http://em.21dtv.com/songs/60085868.mkv
张韶涵-What A Wonderful World+New York New York,http://em.21dtv.com/songs/60093812.mkv
儿歌-我爱太阳我爱月亮,http://em.21dtv.com/songs/60090634.mkv
王岗岗-我爱她她却爱着他,http://em.21dtv.com/songs/60061668.mkv
黄明志+朱主爱-WATER打功夫,http://em.21dtv.com/songs/60129843.mkv
Silento-Watch Me,http://em.21dtv.com/songs/60113186.mkv
蔡献华+甜美真-我爱上了天边的人,http://em.21dtv.com/songs/60044672.mkv
陈瑞-晚安说给最爱的人,http://em.21dtv.com/songs/60122244.mkv
刘力扬+Bryan Rice-Warriors,http://em.21dtv.com/songs/60133398.mkv
蒙面哥-为爱起舞,http://em.21dtv.com/songs/60122087.mkv
孙楠+孙殿福+孙艺哲-我爱你中国+鸿雁,http://em.21dtv.com/songs/60094056.mkv
中川木-我爱你时什么都是,http://em.21dtv.com/songs/60044648.mkv
邰正宵-我爱你胜过这世界,http://em.21dtv.com/songs/60044647.mkv
陈立强-我爱你胜过这世界,http://em.21dtv.com/songs/60044646.mkv
笑天-我爱你胜过你爱我,http://em.21dtv.com/songs/60102597.mkv
冷漠+杨小曼-我爱你胜过你爱我,http://em.21dtv.com/songs/60044645.mkv
梦成-我爱你胜过你爱我,http://em.21dtv.com/songs/60071225.mkv
孙露-我爱你却要离开你,http://em.21dtv.com/songs/60113409.mkv
布衣乐队-我爱你亲爱的姑娘,http://em.21dtv.com/songs/60102175.mkv
陈芳语-我爱你 你知道吗,http://em.21dtv.com/songs/60112367.mkv
长春虫子-我爱你你却爱着他,http://em.21dtv.com/songs/60044639.mkv
叶权泉-我爱你你却爱着他,http://em.21dtv.com/songs/60044638.mkv
黑龙-我爱你你却爱着他,http://em.21dtv.com/songs/60044637.mkv
魏语诺-Wanna Do,http://em.21dtv.com/songs/60116399.mkv
米线+包伍-我爱你勐巴拉娜西,http://em.21dtv.com/songs/60084011.mkv
冷漠-我爱你就像你爱他,http://em.21dtv.com/songs/60085864.mkv
朱海-我爱你绝不是谎言,http://em.21dtv.com/songs/60072517.mkv
何鹏-我爱你和你没关系,http://em.21dtv.com/songs/60116544.mkv
李昶俊-我爱你更爱我自己,http://em.21dtv.com/songs/60124080.mkv
崔伟亮-我爱你多久痛多久,http://em.21dtv.com/songs/60078150.mkv
郑晓填+蔡晓-我爱你不愿意放手,http://em.21dtv.com/songs/60134304.mkv
动力火车-我爱你爱了这么久,http://em.21dtv.com/songs/60044628.mkv
动力火车-我爱你爱了那么久,http://em.21dtv.com/songs/60087437.mkv
任宇翔-为AMY女神辅助,http://em.21dtv.com/songs/60103877.mkv
阚杰-我爱老婆老婆爱我(演唱会),http://em.21dtv.com/songs/60098822.mkv
阚杰-我爱老婆老婆爱我,http://em.21dtv.com/songs/60085863.mkv
游鸿明-我爱了另外一个人,http://em.21dtv.com/songs/60044589.mkv
AAA-Wake Up!,http://em.21dtv.com/songs/60102994.mkv
大巴山民歌团-我爱家乡我爱城口,http://em.21dtv.com/songs/60132325.mkv
阿振-我爱家乡的微山湖,http://em.21dtv.com/songs/60088833.mkv
才旦卓玛-我爱家乡的山和水,http://em.21dtv.com/songs/60044581.mkv
秦影-我爱的心里只有你,http://em.21dtv.com/songs/60100346.mkv
邓海-我爱的人已结了婚,http://em.21dtv.com/songs/60069924.mkv
洪玮-我爱的人他不爱我(无原唱),http://em.21dtv.com/songs/60044566.mkv
蓝雨-我爱的人他不爱我,http://em.21dtv.com/songs/60066387.mkv
李易峰-我爱的人伤我最深,http://em.21dtv.com/songs/60044565.mkv
乌兰托娅-我爱的人儿在新疆,http://em.21dtv.com/songs/60054800.mkv
张璞-我爱的人你在何方,http://em.21dtv.com/songs/60084006.mkv
徐方-我爱的人嫁给了谁,http://em.21dtv.com/songs/60078138.mkv
于夫-我爱的人嫁给了谁,http://em.21dtv.com/songs/60044563.mkv
戴爱玲-我爱的人不必爱我(演唱会),http://em.21dtv.com/songs/60066386.mkv
黎明-我爱的你在做什么,http://em.21dtv.com/songs/60044551.mkv
郑东-我爱的女人变了心,http://em.21dtv.com/songs/60084004.mkv
陈娇-我爱的男人变了心,http://em.21dtv.com/songs/60044549.mkv
温碧霞-我爱的你不在身边,http://em.21dtv.com/songs/60067539.mkv
胡建烽-我爱的姑娘在草原,http://em.21dtv.com/songs/60112898.mkv
汤潮-我爱的姑娘你最美,http://em.21dtv.com/songs/60044547.mkv
大原樱子-キミを忘れないよ,http://em.21dtv.com/songs/60115771.mkv
群星-VIDA生命之歌,http://em.21dtv.com/songs/60102632.mkv
X Ambassadors-Unsteady,http://em.21dtv.com/songs/60125053.mkv
100%-U Beauty,http://em.21dtv.com/songs/60102985.mkv
陈柔希-U And Me,http://em.21dtv.com/songs/60110642.mkv
杜德伟+刘沁-她总在某一个地方,http://em.21dtv.com/songs/60041177.mkv
任妙音-天在下雨我在想你,http://em.21dtv.com/songs/60133355.mkv
祁隆-天在下雨我在想你,http://em.21dtv.com/songs/60131704.mkv
任妙音-天在下雨我在想你,http://em.21dtv.com/songs/60131153.mkv
任妙音-天在下雨我在想你,http://em.21dtv.com/songs/60119250.mkv
苏芮-停在我心里的温柔,http://em.21dtv.com/songs/60042634.mkv
麦子杰-天之大,http://em.21dtv.com/songs/60126462.mkv
韩红-天之大,http://em.21dtv.com/songs/60122269.mkv
徐千雅-天佑中华,http://em.21dtv.com/songs/60102263.mkv
乌兰图雅-天越蓝我就越想你,http://em.21dtv.com/songs/60081200.mkv
于文华+尹相杰-偷一颗月亮照亮天,http://em.21dtv.com/songs/60042867.mkv
于文华+尹相杰-偷一颗月亮照亮天(演唱会),http://em.21dtv.com/songs/60042866.mkv
音乐走廊+歌一生-天涯海角我都愿意,http://em.21dtv.com/songs/60121134.mkv
吕薇-太阳很好月亮很好,http://em.21dtv.com/songs/60086864.mkv
吴宇凯-疼一个人痛一世人,http://em.21dtv.com/songs/60041673.mkv
胡越山+邹静-痛一次换来一个梦,http://em.21dtv.com/songs/60042820.mkv
杨培安-痛也不说出口的我,http://em.21dtv.com/songs/60042819.mkv
钟汉良-天下之风,http://em.21dtv.com/songs/60102840.mkv
王菲+梁朝伟-天下无双之醉一场,http://em.21dtv.com/songs/60091732.mkv
王菲+梁朝伟-天下无双天啦地啦,http://em.21dtv.com/songs/60042202.mkv
孙艺琪-通讯录里的路人甲,http://em.21dtv.com/songs/60128969.mkv
蔡葵-太想爱你2007,http://em.21dtv.com/songs/60041365.mkv
佚名-the way you do the things you do,http://em.21dtv.com/songs/60005718.mkv
舜文齐-特务小强之西游记,http://em.21dtv.com/songs/60088510.mkv
施文彬-台湾第一家盐酥鸡,http://em.21dtv.com/songs/60095563.mkv
文迹奇武-台湾第一家盐酥鸡(演唱会),http://em.21dtv.com/songs/60041269.mkv
佚名-拖网的古船没快舟,http://em.21dtv.com/songs/60043009.mkv
邓紫祺-the voice within 遗失的声音,http://em.21dtv.com/songs/60074028.mkv
江蕙-偷偷将你当作知己,http://em.21dtv.com/songs/60042846.mkv
陈妤-天天改变天天不变,http://em.21dtv.com/songs/60042138.mkv
巴哈尔古丽-甜甜的歌儿迎贵客,http://em.21dtv.com/songs/60091012.mkv
韩磊-天上有没有北大荒,http://em.21dtv.com/songs/60041995.mkv
蔡健雅-天使与魔鬼的对话,http://em.21dtv.com/songs/60085787.mkv
刘咚咚-套声依旧,http://em.21dtv.com/songs/60112534.mkv
SHINE-涛声依旧+茶餐厅,http://em.21dtv.com/songs/60097940.mkv
倪宝-天上圣母妈祖娘娘(无原唱),http://em.21dtv.com/songs/60041990.mkv
DJ-天上人间,http://em.21dtv.com/songs/60118252.mkv
林育群-听说你找到了快乐,http://em.21dtv.com/songs/60100216.mkv
赵仕瑾-听说那时的爱很美,http://em.21dtv.com/songs/60131840.mkv
赵仕瑾-听说那时的爱很美,http://em.21dtv.com/songs/60118069.mkv
零点乐队-天上掉下个林妹妹,http://em.21dtv.com/songs/60095157.mkv
佚名-天上掉下个林妹妹,http://em.21dtv.com/songs/60041981.mkv
江凯文-天上掉下个林妹妹,http://em.21dtv.com/songs/60041980.mkv
贺一航-听说当初你找过我,http://em.21dtv.com/songs/60134242.mkv
陈晓东-突然心动,http://em.21dtv.com/songs/60094744.mkv
野马-铜仁我美丽的故乡,http://em.21dtv.com/songs/60085804.mkv
余枫-Treasure,http://em.21dtv.com/songs/60104787.mkv
Eddie Rabbitt-The Room At The Top Of The Stairs,http://em.21dtv.com/songs/60098989.mkv
郑伊健-天气的错心如刀割,http://em.21dtv.com/songs/60090254.mkv
王铮亮-Together,http://em.21dtv.com/songs/60120781.mkv
Ella Eyre-Together,http://em.21dtv.com/songs/60113148.mkv
秦天-同年兵的陕北兄弟,http://em.21dtv.com/songs/60042678.mkv
宁桓宇-替你爱我,http://em.21dtv.com/songs/60126789.mkv
包尔淦-她来听我的演唱会,http://em.21dtv.com/songs/60099820.mkv
张学友-她来听我的演唱会,http://em.21dtv.com/songs/60041159.mkv
黄中原+傅薇-她来听我的演唱会,http://em.21dtv.com/songs/60041158.mkv
张学友-她来听我的演唱会(演唱会),http://em.21dtv.com/songs/60041157.mkv
苏打绿-the lonely goatherd+山顶黑狗兄(演唱会),http://em.21dtv.com/songs/60074016.mkv
新疆民歌-吐鲁番的葡萄熟了,http://em.21dtv.com/songs/60089320.mkv
韩婷-吐鲁番的葡萄熟了,http://em.21dtv.com/songs/60086892.mkv
朱韬-吐鲁番的葡萄熟了,http://em.21dtv.com/songs/60083939.mkv
孙琳-吐鲁番的葡萄熟了,http://em.21dtv.com/songs/60042961.mkv
关牧村-吐鲁番的葡萄熟了,http://em.21dtv.com/songs/60042960.mkv
刀郎-吐鲁番的葡萄熟了(演唱会),http://em.21dtv.com/songs/60042959.mkv
甜美真-谈恋爱就像嗑瓜子,http://em.21dtv.com/songs/60064943.mkv
阿枫-谈恋爱不如养条狗,http://em.21dtv.com/songs/60105457.mkv
宿雨涵-天空是朵盛开的蓝,http://em.21dtv.com/songs/60062950.mkv
孙露-痛苦的时候最寂寞,http://em.21dtv.com/songs/60104935.mkv
尚雯婕-Titanium,http://em.21dtv.com/songs/60105781.mkv
郑培钦-唐河我可爱的家乡,http://em.21dtv.com/songs/60111437.mkv
朱主爱-天黑黑,http://em.21dtv.com/songs/60125665.mkv
Black Eyed Peas-The Time,http://em.21dtv.com/songs/60129894.mkv
黄子韬-The Road,http://em.21dtv.com/songs/60122301.mkv
LADIES' CODE-The Rain,http://em.21dtv.com/songs/60129958.mkv
DJ Snake+Jeremih+Young Thug+Swizz Beatz-The Half,http://em.21dtv.com/songs/60131053.mkv
Lady Gaga-The Cure,http://em.21dtv.com/songs/60134733.mkv
The 1975-The City,http://em.21dtv.com/songs/60119199.mkv
DJ-唐会32[DJ],http://em.21dtv.com/songs/60103768.mkv
星弟-同归于尽,http://em.21dtv.com/songs/60120581.mkv
黄品源-它给我不同的快乐(演唱会),http://em.21dtv.com/songs/60041131.mkv
徐沛东-趟过男人河的女人,http://em.21dtv.com/songs/60041525.mkv
韦唯-趟过男人河的女人,http://em.21dtv.com/songs/60041524.mkv
冷漠-弹过的琴碎过的心,http://em.21dtv.com/songs/60121407.mkv
LEONA LEWIS-the first time ever i saw your face,http://em.21dtv.com/songs/60084768.mkv
张阳阳+苏菲娅琦琦-TELL YOU,http://em.21dtv.com/songs/60123958.mkv
Rizzle Kicks-Tell Her,http://em.21dtv.com/songs/60103035.mkv
郑俊英-Teenager,http://em.21dtv.com/songs/60102795.mkv
云飞+郭娅丽-天地之恋,http://em.21dtv.com/songs/60114982.mkv
洛秋-她的妆被泪水拍湿,http://em.21dtv.com/songs/60041153.mkv
高韩-他代替你心中的我,http://em.21dtv.com/songs/60067460.mkv
常健鸿-痛的是我伤的是你,http://em.21dtv.com/songs/60105800.mkv
常健鸿-痛的是我伤的是你,http://em.21dtv.com/songs/60103253.mkv
常石磊-天地鉴,http://em.21dtv.com/songs/60119482.mkv
司徒兰芳-铁打的心流水的情,http://em.21dtv.com/songs/60072462.mkv
于台烟-她的安静全是假装(无原唱),http://em.21dtv.com/songs/60041144.mkv
张嘉洵-痛彻心扉,http://em.21dtv.com/songs/60121648.mkv
Dream5-ようかい体操第一,http://em.21dtv.com/songs/60120204.mkv
Dream5-ようかい体操第二,http://em.21dtv.com/songs/60114331.mkv
张曼-天边有颗闪亮的星,http://em.21dtv.com/songs/60096279.mkv
程桂兰-天边有颗闪亮的星,http://em.21dtv.com/songs/60041740.mkv
韩磊-天边[我是歌手],http://em.21dtv.com/songs/60133074.mkv
段千寻-他不是真正爱的人,http://em.21dtv.com/songs/60089378.mkv
于尚-唐伯虎再来点秋香,http://em.21dtv.com/songs/60093962.mkv
梁耀安-唐伯虎情牵沈丽娘,http://em.21dtv.com/songs/60088144.mkv
方琦+纪超-逃不过分手这个命,http://em.21dtv.com/songs/60124009.mkv
梁静茹-听不到,http://em.21dtv.com/songs/60117865.mkv
贺国丰-谈不成恋爱交朋友,http://em.21dtv.com/songs/60118924.mkv
关心妍-他不爱我亦不爱你,http://em.21dtv.com/songs/60041056.mkv
欧阳尚尚-太爱你所以离开你,http://em.21dtv.com/songs/60116982.mkv
欧阳尚尚-太爱你所以放开你,http://em.21dtv.com/songs/60077807.mkv
华强-太爱你所以放开你,http://em.21dtv.com/songs/60041299.mkv
德永英明-瞳はダイアモンド,http://em.21dtv.com/songs/60105905.mkv
菅原纱由理-素直になれなくて,http://em.21dtv.com/songs/60062501.mkv
蒋雪儿-谁在意我留下的泪,http://em.21dtv.com/songs/60108876.mkv
蒋雪儿-谁在意我留下的泪,http://em.21dtv.com/songs/60040162.mkv
蒋雪儿-谁在意我流下的泪,http://em.21dtv.com/songs/60061602.mkv
刘冲-深圳 我再生的故乡,http://em.21dtv.com/songs/60038381.mkv
逃跑计划-睡在我上铺的兄弟,http://em.21dtv.com/songs/60122156.mkv
张新-睡在我上铺的兄弟,http://em.21dtv.com/songs/60091111.mkv
老狼-睡在我上铺的兄弟,http://em.21dtv.com/songs/60040299.mkv
黄磊-睡在我上铺的兄弟,http://em.21dtv.com/songs/60040298.mkv
刘嘉亮+帅霖-睡在我上铺的兄弟(演唱会),http://em.21dtv.com/songs/60066328.mkv
孙蓝-伤着我却还疼着他,http://em.21dtv.com/songs/60117662.mkv
李翊君-守住你前世的诺言,http://em.21dtv.com/songs/60062610.mkv
曲剧-杀猪汉今日做高堂,http://em.21dtv.com/songs/60134524.mkv
李卓骏-谁在风中独自听香,http://em.21dtv.com/songs/60097942.mkv
冷漠-深圳到北京的爱情,http://em.21dtv.com/songs/60061573.mkv
倪燕-生在草原恋这草原,http://em.21dtv.com/songs/60090631.mkv
后弦-苏州城外的微笑语,http://em.21dtv.com/songs/60040830.mkv
杨宗华-十一支队点燃梦想,http://em.21dtv.com/songs/60077612.mkv
江若琳-属于我最好的时光,http://em.21dtv.com/songs/60129328.mkv
李艺明-三亚我热爱的家乡,http://em.21dtv.com/songs/60116019.mkv
刘文-属于我的那一片天,http://em.21dtv.com/songs/60086267.mkv
屋顶月光-属于我的爱情歌曲,http://em.21dtv.com/songs/60113433.mkv
Clean Bandit+Zara Larsson-Symphony,http://em.21dtv.com/songs/60133183.mkv
佚名-所有东西都在伤心,http://em.21dtv.com/songs/60041030.mkv
李娜-说一段故事给你听,http://em.21dtv.com/songs/60040429.mkv
蔡济文-所有的爱都交给你,http://em.21dtv.com/songs/60041027.mkv
米乐士群星-数以百万计的祝福,http://em.21dtv.com/songs/60077682.mkv
孙楠-说与不说你都不懂,http://em.21dtv.com/songs/60090922.mkv
王孟西-谁也不必为谁等候,http://em.21dtv.com/songs/60110396.mkv
赵默-伞下又是一个雨天,http://em.21dtv.com/songs/60037380.mkv
贺国丰-神仙也挡不住想人,http://em.21dtv.com/songs/60122134.mkv
刘中省-伤心时候还会想你,http://em.21dtv.com/songs/60110876.mkv
郭一橙-伤心情歌2014(HD),http://em.21dtv.com/songs/10012814.mkv
郭一橙-伤心情歌2014,http://em.21dtv.com/songs/60094315.mkv
湘唯一-伤心 2013,http://em.21dtv.com/songs/60093688.mkv
湘唯一+金娴雅-伤心 2013,http://em.21dtv.com/songs/60093681.mkv
金娴雅--伤心 2013,http://em.21dtv.com/songs/60093623.mkv
陈兴瑜-伤心的雨寂寞的天,http://em.21dtv.com/songs/60072374.mkv
陈建玮-伤心的我伤心的歌,http://em.21dtv.com/songs/60121075.mkv
陈建玮-伤心的我伤心的歌,http://em.21dtv.com/songs/60120076.mkv
蔡小虎+黄思婷-伤心的我伤心的歌,http://em.21dtv.com/songs/60037889.mkv
张祥洪-谁想独守天荒地老,http://em.21dtv.com/songs/60040139.mkv
五月天-伤心的人别听慢歌,http://em.21dtv.com/songs/60080771.mkv
刘涛-伤心的女人怎么了,http://em.21dtv.com/songs/60083764.mkv
紫琴-伤心的话说给谁听,http://em.21dtv.com/songs/60071100.mkv
贺国丰-神仙挡不住人想人,http://em.21dtv.com/songs/60126219.mkv
万金龙-伤心不想让你看见,http://em.21dtv.com/songs/60093948.mkv
蔡诗雨-山娃子唱着歌长大,http://em.21dtv.com/songs/60123137.mkv
黄涛-生我养我的小村庄,http://em.21dtv.com/songs/60077566.mkv
雨柔+望海高歌-守望心与心的约定,http://em.21dtv.com/songs/60134433.mkv
张秋霞+苏富权-守望心与心的约定,http://em.21dtv.com/songs/60097915.mkv
王岩-送我玫瑰花的女孩,http://em.21dtv.com/songs/60071161.mkv
梁业就+方妍-是我们爱的太懦弱,http://em.21dtv.com/songs/60125809.mkv
海镔-伤我感情骗我昨天,http://em.21dtv.com/songs/60066294.mkv
佚名-十五的月亮为谁圆,http://em.21dtv.com/songs/60039030.mkv
孟杨-十五的月儿圆又圆,http://em.21dtv.com/songs/60132371.mkv
吴琼-十五的月儿十六圆,http://em.21dtv.com/songs/60039023.mkv
于洋-是我不够好好爱你,http://em.21dtv.com/songs/60063290.mkv
佳君-是我不够好好爱你,http://em.21dtv.com/songs/60062500.mkv
至上励合-Superman,http://em.21dtv.com/songs/60127320.mkv
金志文-SuperBoy,http://em.21dtv.com/songs/60099557.mkv
蒋雪儿-Sunshine,http://em.21dtv.com/songs/60120921.mkv
The Magician+Years&Years-Sunlight,http://em.21dtv.com/songs/60108250.mkv
李杰圣-谁偷走了我的快乐,http://em.21dtv.com/songs/60040132.mkv
百慕三石-沙滩往事,http://em.21dtv.com/songs/60110433.mkv
Clean Bandit-Stronger,http://em.21dtv.com/songs/60111594.mkv
Chris Malinchak+Mikky Ekko-Stranger,http://em.21dtv.com/songs/60101744.mkv
Shawn Mendes-Stitches,http://em.21dtv.com/songs/60111649.mkv
李政飞-三天的路程两天到,http://em.21dtv.com/songs/60111973.mkv
莫文蔚+Mika-Stardust,http://em.21dtv.com/songs/60123114.mkv
莫文蔚+MIKA-Stardust,http://em.21dtv.com/songs/60122067.mkv
徐天佑-史上最远离家出走,http://em.21dtv.com/songs/60122764.mkv
郭颂-山水醉了咱赫哲人,http://em.21dtv.com/songs/60037680.mkv
齐旦布-神山之恋卡瓦格博,http://em.21dtv.com/songs/60128641.mkv
何华栈+苏春梅-搜书院之初遇诉情,http://em.21dtv.com/songs/60040810.mkv
红线女-搜书院之柴房自叹,http://em.21dtv.com/songs/60040809.mkv
何笃中-搜书院之步月抒怀,http://em.21dtv.com/songs/60087318.mkv
刘小平-谁说一切都是浮云,http://em.21dtv.com/songs/60101962.mkv
罗宁娜-山水相依真情常在,http://em.21dtv.com/songs/60037677.mkv
郁钧剑-生死相依我恋着你,http://em.21dtv.com/songs/60038640.mkv
吉克隽逸+山人乐队-上山下,http://em.21dtv.com/songs/60120397.mkv
山人乐队-上山下,http://em.21dtv.com/songs/60119462.mkv
严热-深深相爱的两个人,http://em.21dtv.com/songs/60131136.mkv
民歌-送上我心头的思念,http://em.21dtv.com/songs/60091560.mkv
A SHOW-谁说我不在乎你人,http://em.21dtv.com/songs/60101718.mkv
欧阳朵-三生三世十里桃花,http://em.21dtv.com/songs/60133902.mkv
可泽-三生三世十里桃花,http://em.21dtv.com/songs/60132274.mkv
玄铭-三生三世十里桃花,http://em.21dtv.com/songs/60118759.mkv
吸引力-深深深深地感激你,http://em.21dtv.com/songs/60038366.mkv
刘威-三十岁男人真苦逼,http://em.21dtv.com/songs/60083740.mkv
李茂山-是谁抢走我的爱人,http://em.21dtv.com/songs/60039490.mkv
佚名-是谁抢走我的爱人(勃鲁斯),http://em.21dtv.com/songs/60039489.mkv
慕容伊一-谁是你最后的女人,http://em.21dtv.com/songs/60104156.mkv
豫剧-谁说女子不不如男,http://em.21dtv.com/songs/60134609.mkv
姚瑶-谁是你最爱的宝贝,http://em.21dtv.com/songs/60081243.mkv
山人乐队-三十年,http://em.21dtv.com/songs/60118527.mkv
郭旭岗-三十男人想有个家,http://em.21dtv.com/songs/60064823.mkv
蔡荣祖-说说你如何爱着我,http://em.21dtv.com/songs/60040422.mkv
小舟-世上女人都是毒蛇,http://em.21dtv.com/songs/60039317.mkv
容祖儿-搜神记+逃+桃色冒险(演唱会),http://em.21dtv.com/songs/60040806.mkv
JC-说散就散(人物),http://em.21dtv.com/songs/60124906.mkv
草蜢-随时见你随时爱你,http://em.21dtv.com/songs/60040941.mkv
蒋舟-谁说喝醉就无所谓,http://em.21dtv.com/songs/60040117.mkv
许嘉文-是谁带走了你的心,http://em.21dtv.com/songs/60039485.mkv
小舟-世上的女人都毒蛇,http://em.21dtv.com/songs/60087718.mkv
佚名-树上的鸟儿成双对,http://em.21dtv.com/songs/60039790.mkv
大谷-是谁动了我的情人,http://em.21dtv.com/songs/60064890.mkv
办桌二人组-双双对对万年富贵,http://em.21dtv.com/songs/60039885.mkv
田娟-傻傻的爱傻傻等待,http://em.21dtv.com/songs/60069786.mkv
贺一航-傻傻的爱傻傻等待,http://em.21dtv.com/songs/60064827.mkv
谢天笑-是谁把我带到这里,http://em.21dtv.com/songs/60039484.mkv
[Group]
groupName=十六万歌曲MV等 - 104
蓝雨-谁是爱情里的主角,http://em.21dtv.com/songs/60040090.mkv
甘洛凡-虽然我不是刘德华,http://em.21dtv.com/songs/60064932.mkv
天骏-萨日娜姑娘你在哪,http://em.21dtv.com/songs/60121552.mkv
陈盈洁-谁人来讲吗讲无情,http://em.21dtv.com/songs/60040069.mkv
龙千玉-啥人对爱情无贪心,http://em.21dtv.com/songs/60037496.mkv
李宗盛-十七岁女生的温柔,http://em.21dtv.com/songs/60039006.mkv
丁文琪-十七岁的异想世界,http://em.21dtv.com/songs/60039003.mkv
谢金燕-失去你阮要按怎活,http://em.21dtv.com/songs/60038834.mkv
龙智祥-失去你让我好心痛,http://em.21dtv.com/songs/60071115.mkv
夏天-失去你才是最累的,http://em.21dtv.com/songs/60077585.mkv
朱立峰-失去你爱依然完美,http://em.21dtv.com/songs/60083794.mkv
无悔-杀阡陌爱上花千骨,http://em.21dtv.com/songs/60116857.mkv
黄丽娅-失群的孤雁重归窠,http://em.21dtv.com/songs/60038837.mkv
李紫涵-三千多个日夜想你,http://em.21dtv.com/songs/60077460.mkv
单冲峰-失去的爱你还想要,http://em.21dtv.com/songs/60097908.mkv
淋雨王子-谁碰了我的女朋友,http://em.21dtv.com/songs/60040047.mkv
苏醒-Splitman,http://em.21dtv.com/songs/60126113.mkv
Suede-So Young,http://em.21dtv.com/songs/60115640.mkv
微胖女神-So Sorry,http://em.21dtv.com/songs/60116841.mkv
安琪-So Sorry,http://em.21dtv.com/songs/60094067.mkv
NAV+The Weeknd-Some Way,http://em.21dtv.com/songs/60133255.mkv
B1A4-Solo Day,http://em.21dtv.com/songs/60103001.mkv
焕熙-so it is,http://em.21dtv.com/songs/60133962.mkv
苏志燮+Soul Dive+New Day-So Ganzi,http://em.21dtv.com/songs/60114741.mkv
马天宇-思念在右手的左边,http://em.21dtv.com/songs/60097944.mkv
凌志辉-思念在城市另一边,http://em.21dtv.com/songs/60077747.mkv
张栋梁-说你也一样爱着我,http://em.21dtv.com/songs/60040407.mkv
王熹蛮-少年要踏上的旅程,http://em.21dtv.com/songs/60080289.mkv
乌兰图雅-送你一首吉祥的歌,http://em.21dtv.com/songs/60109937.mkv
谢名-送你一朵东方茉莉,http://em.21dtv.com/songs/60114787.mkv
宋祖英-送你一朵东方茉莉,http://em.21dtv.com/songs/60040780.mkv
孔令奇-是你小孩也是你的MAN,http://em.21dtv.com/songs/60090886.mkv
五月天-少年他的奇幻漂流,http://em.21dtv.com/songs/60134865.mkv
黄雅珉-谁能让我再掉眼泪,http://em.21dtv.com/songs/60040042.mkv
魏依曼-送你两只幸福的猪,http://em.21dtv.com/songs/60040774.mkv
张玉华+李圣杰-是你决定我的伤心,http://em.21dtv.com/songs/60039465.mkv
林隆璇+陈筱娟-是你决定我的伤心,http://em.21dtv.com/songs/60039464.mkv
佚名-谁能简单的说爱情,http://em.21dtv.com/songs/60040034.mkv
姚志强+蒋文端-神女会襄王之再访(戏曲),http://em.21dtv.com/songs/60092505.mkv
姚志强+蒋文端-神女会襄王之梦会(戏曲),http://em.21dtv.com/songs/60092506.mkv
真真-思念和伤口一样深,http://em.21dtv.com/songs/60072427.mkv
李志洲-十年河东十年河西,http://em.21dtv.com/songs/60135359.mkv
孙康-谁能给谁真的永远,http://em.21dtv.com/songs/60083827.mkv
赵真-思念的雨思念的你,http://em.21dtv.com/songs/60128431.mkv
零度童话-思念的雨思念的你,http://em.21dtv.com/songs/60127575.mkv
王冠逸-是你把我变成这样,http://em.21dtv.com/songs/60132710.mkv
网络歌手-杀马特遇见洗剪吹,http://em.21dtv.com/songs/60106189.mkv
马丽-四面山是个好地方,http://em.21dtv.com/songs/60110687.mkv
徐誉滕-水墨彭城,http://em.21dtv.com/songs/60114557.mkv
本兮-山盟海誓亦会分开,http://em.21dtv.com/songs/60083749.mkv
